Date,PWSA,ABC,GTI,PAS,PEPC,PPAP,PPSP,CGSM,MJQE
8/16/2022,0,0.003846159,0,-0.008982096,-0.00313972,-0.002688174,0.004228336,0,0
8/15/2022,0,0,-0.004987542,-0.001489204,0.006289329,0.006734032,-0.004228336,0,0
8/12/2022,0.005390849,0,0,0.001489204,-0.003149609,0,0,0,0
8/11/2022,-0.005390849,0,0,0.001491425,0.009478744,-0.008075414,0,0,0
8/10/2022,0,0,-0.004962789,0,-0.006329135,-0.002677378,0.004228336,0,0
8/9/2022,0.002691792,0.003861009,0,0.001493652,-0.003149609,0.010752792,-0.004228336,0,0
8/8/2022,0,0.003875974,0.004962789,-0.001493652,0.009478744,0.002706362,0.004228336,0,0
8/5/2022,0,0.009756175,0.007490672,-0.001491425,0.003179653,-0.001354096,0.00851069,0,0
8/4/2022,-0.002691792,-0.009756175,-0.012453461,-0.014793169,0.006389798,-0.004051322,-0.00851069,0,0
8/3/2022,0,-0.007736983,0,-0.004395611,-0.003200003,-0.001346802,-0.008438869,0,0
8/2/2022,0.002691792,-0.001924928,-0.004938282,0,-0.015848192,-0.002688174,0.004210533,0,0
8/1/2022,0.002699057,-0.003838776,0.004938282,-0.001460921,-0.00313972,0.008086297,-0.008403411,0,0
7/29/2022,-0.002699057,0,-0.009852296,0,0.012618464,0.004067802,0.008403411,0,0
7/28/2022,-0.002691792,0,0,0,0,0.00135962,-0.008403411,0,0
7/27/2022,0.002691792,-0.001913876,0.009852296,0.001460921,0,0,0.004192878,0,0
7/26/2022,0,0,0,-0.004376375,-0.012618464,0,0.004210533,0,0
7/25/2022,0,0,-0.009852296,-0.004357305,0.00313972,-0.042616302,-0.008403411,0,0
7/22/2022,-0.002691792,0,0.004914015,0.007272759,-0.00313972,0.009168368,0.008403411,0,0
7/21/2022,0,0.001913876,0,-0.002915454,0.018987912,0.013245227,-0.008403411,0,0
7/20/2022,0,0,0.004938282,-0.001454546,-0.003189795,-0.005319161,0.012631747,0,0
7/19/2022,0,0,0.004962789,-0.004350986,0.009600074,-0.001325381,-0.004228336,0,0
7/18/2022,-0.002684565,-0.017094433,-0.009901071,0.001448226,-0.015949301,-0.005284028,-0.008403411,0,0
7/15/2022,-0.002677378,-0.001881468,-0.004914015,0,-0.00315956,0,-0.008333382,0,0
7/14/2022,0,-0.00375235,0,0,-0.003149609,-0.001316656,0.00415801,0,0
7/13/2022,0,0,0,-0.001448226,-0.012500163,0,0,0,0
7/12/2022,-0.002670229,0,0,-0.002890175,-0.00619197,0,-0.00415801,0,0
7/11/2022,0.002670229,-0.007462721,0,0.001444044,0.018692133,0,-0.004140793,0,0
7/8/2022,0.002677378,0,0,0.004344685,0.003149609,0.00395518,0.004140793,0,0
7/7/2022,-0.002677378,0,0,0,-0.012539349,-0.011818916,-0.004140793,0,0
7/6/2022,0,-0.001857011,0.004914015,-0.002898553,0.003120127,0,-0.004123717,0,0
7/5/2022,0,0.003717476,0.004938282,0.001448226,0,0,0.004123717,0,0
7/4/2022,0,-0.011111225,0.004962789,0,0,0.001306336,-0.004123717,0,0
7/1/2022,0,-0.003676475,-0.034233172,0,0,0,-0.004106782,0,0
6/30/2022,0,0.001836548,0.014528101,0,-0.00623055,0.019802627,0.008230499,0,0
6/29/2022,0,0.003683245,0.004889985,0,-0.003100778,-0.037937839,0,0,0
6/28/2022,0.002677378,0,0,0,0.003100778,0,0.004140793,0,0
6/27/2022,-0.002677378,-0.007352974,0,0,0,0,-0.004140793,0,0
6/24/2022,0.002677378,0.003669729,0.004914015,-0.034191365,-0.003100778,0,0.004140793,0,0
6/23/2022,0.002684565,0.007380107,-0.004914015,-0.00139958,0.034649135,-0.007672672,0,0,0
6/22/2022,0.002691792,0.005571045,0.014815086,0,-0.019048195,0,-0.00826451,0,0
6/21/2022,-0.005376357,-0.0147877,-0.009901071,0.00139958,-0.01560094,-0.005082603,-0.004106782,0,0
6/20/2022,-0.005347606,-0.014572207,-0.009804,0,-0.003091193,0.005082603,0,0,0
6/17/2022,0,0.003623192,0.004889985,0.001401542,0.003091193,-0.006349228,0,0,0
6/16/2022,0,-0.007233305,0,-0.008379937,-0.003091193,0.001266625,0,0,0
6/15/2022,0.002670229,-0.00896867,-0.014598799,-0.005547864,-0.006153866,0,0,0,0
6/14/2022,0,-0.008888947,0.004842624,-0.002762433,-0.00306279,-0.001266625,-0.004089985,0,0
6/13/2022,0,-0.003533573,0,0.005532518,0.006134989,0.008900249,0.004089985,0,0
6/10/2022,0,0,-0.004842624,0.001387925,0,0,0,0,0
6/9/2022,0,0.003533573,0.009708814,0.002781643,-0.003072199,0,-0.004089985,0,0
6/8/2022,-0.002670229,0.00177148,0,0,0.003072199,0,0,0,0
6/7/2022,0.002670229,-0.00177148,0,0,0,0,-0.004073325,0,0
6/3/2022,0,0,-0.00486619,-0.001391789,0,0.010269667,0,0,0
6/2/2022,0.002677378,0,0.00486619,0,0,0.006472515,0.004073325,0,0
6/1/2022,-0.008010724,0.00177148,0,0.004181191,0.003081667,0,-0.004073325,0,0
5/31/2022,-0.002656044,-0.005305052,-0.00486619,0.002797205,0.003091193,-0.019293203,0.004073325,0,0
5/30/2022,0.002656044,-0.005277057,-0.004842624,0.001401542,-0.003091193,-0.005082603,-0.008130126,0,0
5/27/2022,-0.036557596,0.001755927,-0.004819286,0,-0.003081667,-0.001266625,0,0,0
5/26/2022,0.002567396,0.001759015,0.014528101,0.00421645,0.006172859,-0.001265022,0,0,0
5/25/2022,0,0.001762115,0.004889985,0.008486614,0.003100778,0.001265022,0,0,0
5/24/2022,0,0,0,0.001421464,0,-0.011328,0,0,0
5/23/2022,-0.002567396,0,-0.004889985,-0.002840911,-0.009273637,0,0,0,0
5/20/2022,0,0.003533573,0,0.007117468,0.003081667,0,0.008130126,0,0
5/18/2022,0,0.007104826,0,0,0.003091193,0,-0.004073325,0,0
5/17/2022,0,-0.005333346,0,0.001429593,-0.003091193,0,-0.004056801,0,0
5/16/2022,0.007722046,-0.00177148,0,0.001431639,0.009302393,0.007537724,-0.00404041,0,0
5/13/2022,0.010389704,0.003546103,0,0,-0.003110422,0,0,0,0
5/12/2022,0.002614381,0.003558723,-0.009708814,-0.002861232,0,0,0.00404041,0,0
5/11/2022,-0.005221944,0,0,0.002861232,0.009360443,-0.002518893,0,0,0
5/10/2022,0,-0.010638398,-0.004819286,0,0.00313972,-0.005018831,-0.00404041,0,0
5/9/2022,0,-0.008779688,0,0.004307257,0.003149609,0.02022825,0,0,0
5/6/2022,0.002607563,0.01408474,0.004819286,0.001439885,0,0.003838776,0.012170536,0,0
5/5/2022,-0.005208345,-0.058536502,0.004842624,0,0,0.0051414,0,0,0
5/4/2022,0,0,-0.014458083,0,-0.006289329,0,-0.004073325,0,0
5/3/2022,0,-0.011637704,0,0,0.009448889,0,-0.00809721,0,0
5/2/2022,0.007822726,-0.008230499,0,0.001441961,0,0.001289491,0,0,0
4/29/2022,0.002621233,0,0,-0.002881846,-0.00315956,0.001291156,0,0,0
4/28/2022,0,0,-0.004773279,0,0,0,0,0,0
4/27/2022,-0.002621233,-0.003273325,0,-0.004307257,-0.003149609,0,0,0,0
4/26/2022,0,-0.009756175,0,-0.002861232,0,-0.001291156,-0.008032172,0,0
4/25/2022,0,0.001619434,-0.009478744,0.008608375,0.003149609,0,0,0,0
4/22/2022,0.002621233,0.008136741,0.009478744,0,0,0.001291156,0.008032172,0,0
4/21/2022,0.002628122,0.004914015,-0.004750603,0,0,0.010389704,-0.00402415,0,0
4/20/2022,0,-0.016287005,0.004750603,0.001441961,0,-0.002607563,-0.004008021,0,0
4/19/2022,0,-0.006441246,-0.004750603,-0.008620743,0,-0.009073296,0,0,0
4/18/2022,-0.005249356,-0.00160385,0.004750603,-0.001429593,0.009508788,-0.002577321,0.008032172,0,0
4/13/2022,0,0.00643089,-0.004750603,0,-0.012658397,0.002577321,0,0,0
4/12/2022,0,-0.016000341,0,0,0.003149609,0.001291156,0,0,0
4/11/2022,0.002621233,0.057158414,0,0.002861232,-0.003149609,0,0,0,0
4/8/2022,0.018543578,0.041172196,0,-0.001431639,0.009478744,0.002587324,0.02449102,0,0
4/7/2022,0.016172859,-0.024222638,0.028848154,0.010064787,-0.003169575,0.015666117,0.033616611,0,0
4/6/2022,-0.018843088,-0.105360516,-0.042966036,-0.010064787,-0.00315956,-0.019544596,-0.025317808,0,0
4/5/2022,-0.018494583,-0.012232568,0,-0.008547061,-0.009419222,-0.001289491,-0.016529302,0,0
4/4/2022,-0.005221944,-0.001518603,0,0.007117468,0,-0.0051414,0,0,0
4/1/2022,0.002607563,0.001518603,0.004683849,-0.011363759,-0.009331327,0,0,0,0
3/31/2022,-0.005208345,-0.004548909,-0.009345862,0,-0.003091193,0.01811175,0,0,0
3/30/2022,-0.010336009,-0.010534334,0.009345862,-0.002820876,0.009302393,-0.01811175,-0.004089985,0,0
3/29/2022,-0.007682496,-0.005970167,-0.018605188,0,-0.012384059,-0.007662873,-0.004073325,0,0
3/28/2022,-0.002547772,-0.011834458,0.004618946,0,-0.006134989,-0.002541297,0,0,0
3/25/2022,0,0,0,-0.007017573,0,0.012771566,0.008163311,0,0
3/24/2022,0.002547772,0.001471671,0,0.012667305,0,0.010336009,0.004106782,0,0
3/23/2022,0.00255428,0.00147384,-0.004618946,0.001417435,-0.003053437,0,-0.012270093,0,0
3/22/2022,0.002560821,0,0,0.007117468,-0.003044142,0,0.004073325,0,0
3/21/2022,0.0051414,-0.004415018,0.004618946,0.002861232,0.009160369,0.009132484,0.016461277,0,0
3/18/2022,0.015584731,0.008849615,0,-0.001431639,0,0.007894778,0,0,0
3/17/2022,-0.013004084,0.00445435,-0.004618946,0,0,-0.007894778,0.00415801,0,0
3/16/2022,-0.002580647,-0.019160498,0.004618946,0,-0.00306279,-0.001309758,-0.008298803,0,0
3/15/2022,-0.0051414,-0.007272759,0,0.001431639,0.021639175,0.003934431,-0.004123717,0,0
3/14/2022,0.025975486,-0.001448226,-0.004618946,0,0,-0.001313198,0.004123717,0,0
3/11/2022,-0.002628122,0,0.004618946,0,0,-0.001311476,0,0,0
3/10/2022,0.010554188,0.001448226,0,-0.001431639,-0.003120127,0.009216655,-0.008230499,0,0
3/9/2022,0,-0.001448226,0.00464038,0,0.003120127,0,0.008230499,0,0
3/7/2022,0.002656044,0,0.004662013,0,0.003129893,0.006635724,0.025105921,0,0
3/4/2022,0.005333346,0.002898553,0.004683849,0.002865331,0.006289329,0.002666668,0.00851069,0,0
3/3/2022,0.010752792,0.001452433,0.004705891,0.007199455,-0.003149609,0,0,0,0
3/2/2022,0,0.010226532,-0.00938974,0.005797118,-0.00313972,0.005354765,0,0,0
3/1/2022,0,-0.020349539,0.004683849,0.001454546,0,-0.001341382,0.004282662,0,0
2/28/2022,0,-0.032557723,0,-0.010137668,0,0,-0.008547061,0,0
2/25/2022,-0.010752792,-0.001391789,0,-0.008608375,0.00313972,-0.005347606,-0.016878038,0,0
2/24/2022,-0.002670229,-0.040877626,-0.045879606,-0.007117468,-0.00313972,-0.013245227,-0.036965194,0,0
2/23/2022,0.021564178,0.039487772,0.018100042,0.015725842,0.012618464,0.011912782,0.058107631,0,0
2/22/2022,0.00820798,0.049832374,0,0.013053122,0.009569451,-0.001330672,0.09402895,0,0
2/21/2022,0.002751033,0.013225762,0.004576667,0.005856532,0.012903405,0.002663117,0.018957914,0,0
2/18/2022,0,0.007423939,0.009216655,0.00736923,0,0.002670229,0,0,0
2/17/2022,0.005524876,0.005979091,-0.013793322,0.001480385,-0.003241494,0,0,0,0
2/16/2022,0.002773927,0.021212917,-0.009090972,0.002967361,0.003241494,0.006706933,0.004796172,0,0
2/15/2022,0.002781643,0.012326812,0.032186686,0.004467617,0,-0.002688174,0.004819286,0,0
2/14/2022,0.011204599,0.004662013,0.004683849,-0.005952399,0,-0.001341382,0.009708814,0,0
2/11/2022,0,0.012539349,0,0.00297177,0,0,-0.019324273,0,0
2/10/2022,0,-0.047738086,0,-0.00445435,0.003252035,-0.002677378,-0.009523882,0,0
2/9/2022,0,0.094558583,0.004705891,0.007434978,0.006535971,0.005361943,0.009523882,0,0
2/8/2022,0.002820876,0.09531018,0.014252023,0.008995563,0,-0.001343184,0.024214258,0,0
2/7/2022,0.002828856,0.065751378,-0.004773279,-0.003007521,0.003284075,-0.005354765,-0.019418086,0,0
2/4/2022,0,0,0,0,0,0.004013383,-0.009569451,0,0
2/3/2022,-0.005649733,0,0,0,-0.003284075,-0.002677378,0,0,0
2/2/2022,0,0,0,-0.001500375,0,0.00401876,0,0,0
2/1/2022,0.005649733,-0.001939865,0,0.003003005,0,-0.001341382,-0.004750603,0,0
1/31/2022,-0.002828856,0,-0.009478744,0.001504891,-0.003273325,-0.002677378,0.014320054,0,0
1/28/2022,0,0,0.009478744,0,0.003273325,-0.001336006,0,0,0
1/27/2022,-0.008438869,0,-0.004750603,-0.001504891,-0.003273325,0.010738358,-0.009569451,0,0
1/26/2022,-0.002797205,0.001939865,0.004750603,-0.00150263,0.003273325,-0.006724975,0.009569451,0,0
1/25/2022,0.008415197,-0.003875974,0,-0.001500375,-0.006535971,0,-0.004796172,0,0
1/24/2022,-0.011204599,-0.005785937,-0.009478744,0.004507896,0.003262646,0,0.004796172,0,0
1/21/2022,0.011204599,0,-0.004705891,-0.001504891,-0.003262646,-0.002677378,-0.004796172,0,0
1/20/2022,0,-0.00192123,0,-0.003003005,-0.006493529,0.005361943,0,0,0
1/19/2022,0,0,0,0.004507896,-0.003231021,0.005390849,0.004796172,0,0
1/18/2022,0,0.007707167,0.004705891,-0.001504891,0,0.008141158,0.004819286,0,0
1/17/2022,-0.008415197,0,-0.004705891,-0.00150263,0,-0.01487519,0.009708814,0,0
1/14/2022,0.005602256,0.001936109,0.004705891,0.00150263,0,0.005383593,-0.009708814,0,0
1/13/2022,-0.002805051,0.001939865,-0.004705891,-0.00150263,0,-0.005383593,0.004842624,0,0
1/12/2022,0,0,0,0,0,0.004034975,-0.004842624,0,0
1/11/2022,0.005617992,-0.001939865,0.004705891,0,-0.00643089,0,-0.004819286,0,0
1/10/2022,-0.005617992,0,0,-0.002998503,0.009661911,0.004051322,0.004819286,0,0
1/6/2022,0,0.001939865,0.009478744,0,0,0.014996873,0,0,0
1/5/2022,0.019802627,0,0,0,-0.003231021,-0.021739987,0,0,0
1/4/2022,-0.019802627,0.001943635,0,0,-0.012820688,-0.001343184,0,0,0
1/3/2022,-0.002797205,-0.023077947,-0.004750603,0.002998503,-0.003179653,0.013513719,0,0,0
12/31/2021,-0.005571045,-0.018832948,0,0.00150263,0,-0.013513719,-0.004819286,0,0
12/30/2021,0.019635975,0.036091287,0.004750603,0.001504891,0.003179653,0,0.009661911,0,0
12/29/2021,0.002836881,0.011673284,0,-0.001504891,0.012820688,0.002688174,0.00486619,0,0
12/28/2021,0.005698021,0.003921574,0.009569451,0,0,0,0,0,0
12/27/2021,-0.002853069,-0.001962709,-0.004796172,0.001504891,-0.003220615,0.00675222,0,0,0
12/24/2021,0.005714301,0,0,0.00452831,0.003220615,-0.002706362,-0.00486619,0,0
12/23/2021,0.011527505,0.001962709,0.004796172,0.001514005,0.016260521,0.008141158,-0.019231362,0,0
12/22/2021,0,0,0,-0.001514005,-0.003273325,0.001363327,0.004773279,0,0
12/21/2021,0,-0.001962709,0,0,-0.012987196,-0.001363327,0.044016885,0,0
12/20/2021,0,-0.001958864,-0.009569451,0,-0.00643089,-0.01487519,0,0,0
12/17/2021,0.01754431,-0.003906255,0,0.006069821,0,0,0.005012542,0,0
12/16/2021,0.002954212,0.007827829,0,0.010711656,-0.003200003,0.020339684,0,0,0
12/15/2021,-0.002954212,0,0,-0.015267472,0.009630893,0.008253142,-0.005012542,0,0
12/14/2021,0,-0.001962709,0,0.001516301,0.006472515,0.002766253,-0.004987542,0,0
12/13/2021,0,-0.019418086,0,-0.016554178,-0.003241494,-0.002766253,0.004987542,0,0
12/10/2021,0.005917177,0.003853569,0,0.008995563,0.006493529,0.01250885,0,0,0
12/9/2021,-0.005917177,0.015564517,0,-0.008995563,0,-0.006968669,0.005012542,0,0
12/8/2021,0,-0.009756175,0.024097552,0.007490672,-0.003252035,-0.009675266,0,0,0
12/7/2021,-0.00881063,-0.030595121,-0.038282187,0,-0.016103408,-0.001374571,-0.014962873,0,0
12/6/2021,0.00292826,-0.016807118,-0.009345862,-0.01492565,0,-0.001372684,0.004962789,0,0
12/3/2021,0,0,0,0.011922645,0.003200003,0.001372684,0,0,0
12/2/2021,0,-0.001850139,0.018779895,-0.004487666,-0.003200003,-0.002743486,-0.004962789,0,0
12/1/2021,-0.00875918,-0.001846723,0,0,0,-0.001368926,0.004962789,0,0
11/30/2021,-0.00290276,-0.005519793,0,-0.007434978,-0.006369448,0,0,0,0
11/29/2021,0,-0.001833181,0.004750603,-0.007380107,0.006369448,-0.001367054,0,0,0
11/26/2021,0,-0.001829827,0,0.008862687,0.009630893,0.00273598,0,0,0
11/25/2021,0,-0.003649639,0,0,0,-0.00273598,0,0,0
11/24/2021,0,0.003649639,-0.014184635,0,-0.016000341,-0.001365188,0,0,0
11/23/2021,0,0.001829827,-0.004683849,-0.008862687,-0.003169575,0,0,0,0
11/22/2021,0,-0.001829827,-0.004662013,-0.001469508,0.006349228,-0.009504484,0,0,0
11/17/2021,0.00290276,0,0,0.005891033,-0.003179653,0,0,0,0
11/16/2021,0,0.001829827,0,-0.002949855,0.012779727,0,0,0,0
11/15/2021,0,-0.001829827,0.009345862,0,-0.003210276,0,0.004987542,0,0
11/12/2021,0,0.001829827,-0.013986242,0,0,0,0,0,0
11/11/2021,0.00291121,-0.001829827,-0.004618946,0.005908437,0.003210276,0,0,0,0
11/10/2021,0,-0.005469476,-0.009174376,-0.007380107,0,0,-0.004987542,0,0
11/8/2021,-0.00291121,-0.007246409,0.018433702,0,-0.009600074,-0.012088797,0,0,0
11/5/2021,0,0,-0.009259325,0.010347469,0.003189795,0.006697949,-0.009901071,0,0
11/4/2021,0,0,-0.013730193,0,-0.003189795,0.006743114,0.004938282,0,0
11/3/2021,0,0.001806685,0.004555817,0.008955284,-0.003179653,0,-0.009852296,0,0
11/2/2021,0,-0.001806685,0.018433702,0,-0.003169575,-0.001352265,0,0,0
11/1/2021,-0.00290276,-0.008984786,0.004662013,-0.011922645,-0.00315956,-0.012088797,0,0,0
10/28/2021,0.00290276,0.001790511,0,0.002967361,-0.003149609,0.012088797,0.004914015,0,0
10/27/2021,-0.00290276,-0.001790511,0.00938974,0,0.009478744,-0.005390849,0,0,0
10/26/2021,0.00290276,-0.003571432,-0.00938974,0.007457156,0.003179653,0,0,0,0
10/25/2021,-0.00290276,-0.001780944,-0.013921339,-0.001495887,-0.003179653,0,-0.004914015,0,0
10/22/2021,0,0.001780944,0.009259325,0.01203022,-0.006329135,0.00404041,0.004914015,0,0
10/21/2021,0,0,-0.009259325,0.001514005,0.006329135,0.009491597,0,0,0
10/20/2021,0.00581397,0.001784122,-0.004597709,-0.007547206,0.006369448,0.005464494,0,0,0
10/19/2021,-0.00581397,-0.007117468,0.027908788,-0.00150263,-0.003189795,-0.012253387,-0.004914015,0,0
10/18/2021,0,-0.005305052,-0.037041272,-0.001500375,0.003189795,0,0,0,0
10/14/2021,0,0,0,-0.001498128,-0.003189795,0,0.004914015,0,0
10/13/2021,-0.014388737,0.014209831,0.009132484,-0.007457156,0.003189795,-0.012105057,0,0,0
10/12/2021,0,-0.012444605,0,-0.001484781,0,0,-0.004914015,0,0
10/11/2021,0,-0.015775963,-0.013667639,-0.007391017,-0.006369448,-0.001336006,-0.004889985,0,0
10/8/2021,0,-0.005203828,0.004535155,0,-0.003169575,0,0,0,0
10/4/2021,-0.002853069,0.022748138,-0.013544225,0,0,0.005354765,0,0,0
10/1/2021,0,0.023277685,0,-0.001471671,-0.00315956,-0.006688988,-0.00486619,0,0
9/30/2021,0.002853069,0.009099244,0,0.008862687,0.00315956,0.006688988,0.00486619,0,0
9/29/2021,-0.002853069,0,0.013544225,-0.008862687,0.009539023,-0.00401876,0,0,0
9/28/2021,-0.002844952,-0.010909199,-0.022472856,-0.004402061,-0.006369448,-0.001336006,0,0,0
9/27/2021,0,-0.016143848,0,0.004402061,-0.009478744,0,-0.00486619,0,0
9/23/2021,0.005698021,-0.003552402,0.01342302,0,0,0.002673798,-0.004842624,0,0
9/22/2021,0,-0.003539827,0,-0.00293686,0,0,0,0,0
9/21/2021,0,-0.001765226,-0.022272636,0.00440853,0,0.009414999,0.004842624,0,0
9/20/2021,-0.005698021,-0.001762115,0,-0.002941179,0,-0.010752792,0.00486619,0,0
9/17/2021,0.002844952,0.003527341,0.013303966,0.001469508,0,-0.001336006,-0.00486619,0,0
9/16/2021,-0.002844952,-0.003527341,-0.00445435,-0.00293686,0.003149609,0,0,0,0
9/15/2021,0.002844952,-0.010507978,0,-0.001465202,-0.003149609,-0.001334223,0.00486619,0,0
9/14/2021,0,-0.00521287,0.017937701,0,-0.00313972,0,-0.00486619,0,0
9/13/2021,-0.005681833,-0.00690849,-0.017937701,0,0,0,0,0,0
9/10/2021,-0.002828856,0,-0.004434597,0,-0.003129893,0,0,0,0
9/9/2021,0,0,0.022372298,-0.001463058,0,0,-0.014458083,0,0
9/8/2021,0.002828856,-0.003436429,-0.01348335,0,0.012578782,0,0.004796172,0,0
9/7/2021,-0.002828856,0.001716739,0.018018506,0,-0.006309169,0.012072581,0.009661911,0,0
9/6/2021,0.00851069,-0.013652089,0,0,-0.00313972,-0.012072581,-0.014458083,0,0
9/3/2021,0.002853069,0.017094433,-0.018018506,0.005865119,0,0.001334223,0,0,0
9/2/2021,-0.002853069,0.010398707,0,0,-0.003129893,0,0.009615459,0,0
9/1/2021,-0.005681833,-0.01555779,0,-0.00293686,0.003129893,0.001336006,-0.004819286,0,0
8/31/2021,-0.002828856,-0.010238997,0.01348335,-0.00584797,0,-0.001336006,0.004819286,0,0
8/30/2021,0,-0.016835414,0,0.001458789,-0.009360443,0.001336006,-0.009615459,0,0
8/27/2021,0,-0.004995847,0.004535155,0.002923979,0,0,0,0,0
8/26/2021,0,-0.004971013,-0.004535155,0,-0.009273637,0,-0.004773279,0,0
8/25/2021,0.005665738,0,0.004535155,0,0,-0.001336006,0.004773279,0,0
8/24/2021,0,-0.008230499,-0.004535155,-0.001463058,0,0,-0.009523882,0,0
8/23/2021,-0.008486614,-0.003273325,0.018265348,0,0.015504187,0.001336006,-0.004728141,0,0
8/20/2021,0,0.001635323,-0.027274418,0,-0.009331327,0.001337793,0.014252023,0,0
8/19/2021,0.008486614,0.003278691,-0.008928631,0.001463058,0,0,0.004796172,0,0
8/18/2021,-0.008486614,-0.003278691,0,0.001465202,-0.003091193,0,0.009661911,0,0
8/17/2021,-0.002812941,-0.006525309,0.00445435,-0.00584797,-0.015314235,-0.002673798,-0.014458083,0,0
8/16/2021,-0.002805051,-0.006483005,-0.026433257,0,0,0.001336006,-0.009523882,0,0
8/13/2021,-0.002797205,0,-0.079373588,0,-0.026988145,-0.001336006,-0.009434032,0,0
8/12/2021,0.016901811,-0.003225809,0.032655963,0.00878483,0.060994513,0.001336006,0.033415997,0,0
8/11/2021,0.002844952,-0.003215437,0.038059562,0,0.012658397,0.006706933,-0.004842624,0,0
8/10/2021,-0.002844952,-0.00160385,0.030636969,-0.001469508,0,0.012187016,0,0,0
8/9/2021,-0.002836881,-0.001601281,0.031605339,-0.004395611,0,0.002728515,0,0,0
8/6/2021,0,0.003205131,0.009216655,0,0.003189795,-0.004089985,0.014598799,0,0
8/5/2021,0,-0.007993648,0.028170877,-0.001460921,0.006410278,-0.013513719,-0.014598799,0,0
8/4/2021,-0.002828856,-0.006349228,-0.004750603,-0.002915454,-0.009600074,-0.006688988,-0.004819286,0,0
8/3/2021,0.002828856,-0.007880261,0.03373814,0.010241494,0.003189795,0,-0.004796172,0,0
8/2/2021,0,-0.004698521,-0.047856021,0,-0.006369448,-0.019802627,-0.014252023,0,0
7/30/2021,-0.005649733,0,0.023641763,-0.00878483,-0.003169575,-0.005215136,0,0,0
7/29/2021,0.002820876,0.001563722,-0.037563102,0,0.003169575,0.010457612,0.004728141,0,0
7/28/2021,0,-0.003125003,0.032789823,-0.001456664,0,-0.005242476,-0.004728141,0,0
7/27/2021,0,-0.00622086,-0.037387532,0,0.006369448,0.005242476,-0.004705891,0,0
7/26/2021,0,-0.001549187,0,0,-0.006369448,0,0,0,0
7/23/2021,-0.027856955,0.003100778,0.013857035,-0.002906979,0.003179653,0,0.009434032,0,0
7/22/2021,0.027856955,0.003110422,0.023530497,0.005822433,0,0,0.009523882,0,0
7/21/2021,0,0.001558847,0.004773279,0.001460921,0.009600074,0,0.009615459,0,0
7/20/2021,-0.002820876,-0.00622086,0.004796172,0.005865119,-0.012779727,0,0,0,0
7/19/2021,0,-0.001549187,-0.004796172,-0.00732604,0,0.001314925,-0.014388737,0,0
7/16/2021,-0.002812941,0.001549187,0.009615459,-0.011611161,-0.006329135,-0.005249356,-0.023530497,0,0
7/15/2021,0.002812941,-0.0061824,-0.014388737,0,0,0.005249356,0,0,0
7/14/2021,0,-0.009202519,0,0.005788728,0,-0.006557401,0,0,0
7/13/2021,0.01991531,0.004590674,0.028987537,0.001452433,0,0.013158085,0.004662013,0,0
7/12/2021,0.0028777,0.026419563,0.014815086,-0.010123008,-0.003149609,0,-0.013921339,0,0
7/9/2021,-0.0028777,0.014274628,0.004987542,-0.007168489,0,0.005312097,0.004618946,0,0
7/8/2021,-0.01991531,0.003200003,0,-0.001427552,0.003149609,-0.010596126,0,0,0
7/7/2021,0.005649733,0.017785432,0.012578782,0.001427552,-0.003149609,0,0.009302393,0,0
7/6/2021,-0.008462674,-0.014575157,0,-0.001427552,0,0,-0.009302393,0,0
7/5/2021,0,-0.036310224,-0.03238141,-0.009936207,0,-0.007874056,-0.013793322,0,0
7/2/2021,0.002812941,-0.0061824,-0.004889985,-0.042853827,0.012658397,0.009192448,0.004576667,0,0
7/1/2021,-0.008415197,-0.001539646,0,-0.010767264,0.003189795,0,-0.009132484,0,0
6/30/2021,0,-0.007662873,0,-0.004008021,0.003200003,0,0.009132484,0,0
6/29/2021,0,-0.003048783,0,-0.010610179,0,-0.001318392,-0.009132484,0,0
6/28/2021,0,-0.006069821,-0.009708814,0.005291018,-0.015898586,0.006609409,-0.009049836,0,0
6/25/2021,0.011236073,0.001514005,-0.009615459,0.044753231,-0.006289329,-0.001325381,0.009049836,0,0
6/24/2021,0,-0.010550211,0,-0.004152255,0,-0.005284028,-0.013544225,0,0
6/23/2021,-0.002820876,-0.007468295,0.009615459,0.009715552,0.00313972,-0.001316656,0,0,0
6/22/2021,0,-0.007412932,0.009708814,0.002793298,0.003149609,0.006600684,0.060064241,0,0
6/21/2021,0.060976796,0.029987254,0.027195743,0.042863704,0.055119299,0.006644543,0.074107972,0,0
6/17/2021,-0.043930929,-0.105360516,-0.065477929,-0.055372554,-0.086177696,-0.014560151,-0.102278849,0,0
6/16/2021,-0.031032109,-0.10522352,0,-0.019152432,-0.00609758,0.013227706,-0.036367644,0,0
6/15/2021,-0.008298803,-0.001232286,-0.004683849,0.008163311,-0.009077218,0.001332445,-0.008888947,0,0
6/14/2021,-0.005494519,-0.003687773,-0.004662013,0.009608859,0.006042314,0,-0.00881063,0,0
6/11/2021,0.005494519,0,0,0.005532518,-0.003025721,0,0.004395611,0,0
6/10/2021,-0.005494519,-0.006116227,0.009345862,-0.001386002,0.003025721,0.002670229,-0.004395611,0,0
6/9/2021,-0.027028672,-0.006079046,-0.009345862,0.001386002,-0.009049836,0,0,0,0
6/8/2021,0,0,0.004662013,0.00277778,0,0.012105057,0,0,0
6/7/2021,-0.002663117,0,-0.004662013,-0.00277778,-0.005988042,0.006788892,0,0,0
